UserId,ServiceId,CategoryId,CreateDate
20069,48,5,2017-09-24 09:52:00
24113,48,5,2017-09-24 09:55:00
5725,6,7,2017-09-24 09:55:00
14550,48,5,2017-09-24 10:01:00
12304,32,4,2017-09-24 10:03:00
21409,18,4,2017-09-24 10:23:00
12974,12,7,2017-09-24 10:25:00
14962,48,5,2017-09-24 10:33:00
24269,45,6,2017-09-24 10:41:00
19952,26,7,2017-09-24 10:42:00
25476,38,4,2017-09-24 10:43:00
22517,29,0,2017-09-24 10:44:00
13777,49,1,2017-09-24 10:44:00
23497,1,4,2017-09-24 10:48:00
21817,20,5,2017-09-24 10:57:00
22549,18,4,2017-09-24 10:59:00
11553,48,5,2017-09-24 11:01:00
8803,7,3,2017-09-24 11:03:00
14236,48,5,2017-09-24 11:04:00
22549,9,4,2017-09-24 11:06:00
11506,48,5,2017-09-24 11:15:00
15853,18,4,2017-09-24 11:24:00
7601,23,10,2017-09-24 11:25:00
14718,46,4,2017-09-24 11:25:00
7601,4,5,2017-09-24 11:32:00
5525,19,6,2017-09-24 11:32:00
9692,31,6,2017-09-24 11:32:00
5525,48,5,2017-09-24 11:36:00
5525,32,4,2017-09-24 11:37:00
22517,13,11,2017-09-24 11:41:00
14712,32,4,2017-09-24 11:44:00
23849,47,7,2017-09-24 11:44:00
25688,29,0,2017-09-24 11:45:00
18666,23,10,2017-09-24 11:49:00
8638,23,10,2017-09-24 11:52:00
22367,15,1,2017-09-24 11:55:00
22367,48,5,2017-09-24 11:57:00
19089,17,5,2017-09-24 11:57:00
19085,18,4,2017-09-24 11:58:00
9806,3,5,2017-09-24 12:00:00
19631,49,1,2017-09-24 12:00:00
11506,48,5,2017-09-24 12:02:00
22099,18,4,2017-09-24 12:02:00
11506,4,5,2017-09-24 12:03:00
19085,38,4,2017-09-24 12:03:00
11506,17,5,2017-09-24 12:03:00
11506,3,5,2017-09-24 12:04:00
14679,2,0,2017-09-24 12:05:00
11506,26,7,2017-09-24 12:05:00
11506,7,3,2017-09-24 12:07:00
11506,41,3,2017-09-24 12:07:00
14679,18,4,2017-09-24 12:08:00
9276,27,7,2017-09-24 12:10:00
22099,48,5,2017-09-24 12:11:00
9276,48,5,2017-09-24 12:12:00
22099,12,7,2017-09-24 12:12:00
21636,32,4,2017-09-24 12:21:00
14756,2,0,2017-09-24 12:26:00
16288,48,5,2017-09-24 12:30:00
6592,15,1,2017-09-24 12:30:00
15802,2,0,2017-09-24 12:31:00
13742,22,0,2017-09-24 12:32:00
18550,0,8,2017-09-24 12:34:00
14756,23,10,2017-09-24 12:37:00
19688,15,1,2017-09-24 12:38:00
8724,38,4,2017-09-24 12:49:00
18616,25,0,2017-09-24 12:56:00
11684,48,5,2017-09-24 13:01:00
22475,11,11,2017-09-24 13:06:00
22475,2,0,2017-09-24 13:09:00
18069,48,5,2017-09-24 13:23:00
7351,22,0,2017-09-24 13:25:00
16397,11,11,2017-09-24 13:26:00
24975,48,5,2017-09-24 13:30:00
15144,2,0,2017-09-24 13:31:00
14063,9,4,2017-09-24 13:42:00
10352,19,6,2017-09-24 13:49:00
18353,48,5,2017-09-24 13:57:00
19592,21,5,2017-09-24 13:59:00
21187,18,4,2017-09-24 14:02:00
7566,48,5,2017-09-24 14:08:00
8940,22,0,2017-09-24 14:09:00
9039,46,4,2017-09-24 14:11:00
5853,48,5,2017-09-24 14:12:00
6069,4,5,2017-09-24 14:14:00
22450,48,5,2017-09-24 14:15:00
11339,32,4,2017-09-24 14:16:00
16941,15,1,2017-09-24 14:17:00
12285,42,1,2017-09-24 14:19:00
8940,22,0,2017-09-24 14:29:00
11637,18,4,2017-09-24 14:29:00
12678,48,5,2017-09-24 14:31:00
7437,48,5,2017-09-24 14:35:00
6977,2,0,2017-09-24 14:36:00
15892,35,11,2017-09-24 14:36:00
6977,46,4,2017-09-24 14:38:00
19354,46,4,2017-09-24 14:44:00
24158,49,1,2017-09-24 14:44:00
10978,46,4,2017-09-24 14:45:00
23239,31,6,2017-09-24 14:53:00
8686,4,5,2017-09-24 14:55:00
16112,22,0,2017-09-24 14:57:00
6935,17,5,2017-09-24 14:59:00
17324,22,0,2017-09-24 15:05:00
22549,9,4,2017-09-24 15:07:00
20801,18,4,2017-09-24 15:08:00
17185,15,1,2017-09-24 15:12:00
15443,19,6,2017-09-24 15:12:00
25278,6,7,2017-09-24 15:15:00
23451,49,1,2017-09-24 15:18:00
5226,20,5,2017-09-24 15:19:00
5677,13,11,2017-09-24 15:21:00
25244,7,3,2017-09-24 15:22:00
22570,48,5,2017-09-24 15:32:00
24797,5,11,2017-09-24 15:33:00
11865,37,0,2017-09-24 15:35:00
11865,11,11,2017-09-24 15:36:00
21418,48,5,2017-09-24 15:40:00
25393,48,5,2017-09-24 15:41:00
20086,18,4,2017-09-24 15:49:00
24264,19,6,2017-09-24 16:00:00
24302,6,7,2017-09-24 16:03:00
24302,48,5,2017-09-24 16:05:00
24589,30,2,2017-09-24 16:20:00
15919,25,0,2017-09-24 16:25:00
18373,26,7,2017-09-24 16:26:00
20359,48,5,2017-09-24 16:26:00
16659,48,5,2017-09-24 16:27:00
25213,48,5,2017-09-24 16:28:00
10660,1,4,2017-09-24 16:34:00
17657,48,5,2017-09-24 16:35:00
14798,48,5,2017-09-24 16:36:00
11027,37,0,2017-09-24 16:37:00
24848,13,11,2017-09-24 16:37:00
17657,17,5,2017-09-24 16:39:00
10660,13,11,2017-09-24 16:41:00
15038,23,10,2017-09-24 16:42:00
18430,48,5,2017-09-24 16:47:00
23148,20,5,2017-09-24 16:49:00
14789,48,5,2017-09-24 16:50:00
18430,8,5,2017-09-24 16:50:00
14303,38,4,2017-09-24 17:05:00
14303,5,11,2017-09-24 17:14:00
14346,18,4,2017-09-24 17:15:00
23046,48,5,2017-09-24 17:19:00
14330,9,4,2017-09-24 17:26:00
14300,18,4,2017-09-24 17:31:00
13182,17,5,2017-09-24 17:40:00
14798,48,5,2017-09-24 17:42:00
18601,23,10,2017-09-24 17:47:00
23197,5,11,2017-09-24 17:58:00
19065,9,4,2017-09-24 18:03:00
23197,15,1,2017-09-24 18:10:00
20988,28,4,2017-09-24 18:11:00
19065,38,4,2017-09-24 18:15:00
23197,49,1,2017-09-24 18:16:00
21590,49,1,2017-09-24 18:20:00
10277,13,11,2017-09-24 18:20:00
17070,3,5,2017-09-24 18:21:00
23994,48,5,2017-09-24 18:40:00
19442,17,5,2017-09-24 18:47:00
16811,32,4,2017-09-24 18:58:00
18573,38,4,2017-09-24 18:58:00
17922,48,5,2017-09-24 19:23:00
12855,23,10,2017-09-24 19:25:00
5113,18,4,2017-09-24 19:42:00
5749,18,4,2017-09-24 19:42:00
6536,18,4,2017-09-24 19:42:00
6759,18,4,2017-09-24 19:42:00
6785,18,4,2017-09-24 19:42:00
6851,18,4,2017-09-24 19:42:00
6869,18,4,2017-09-24 19:42:00
6954,18,4,2017-09-24 19:42:00
6964,18,4,2017-09-24 19:42:00
7367,18,4,2017-09-24 19:42:00
7740,18,4,2017-09-24 19:42:00
7845,18,4,2017-09-24 19:42:00
7920,18,4,2017-09-24 19:42:00
8253,18,4,2017-09-24 19:42:00
8489,18,4,2017-09-24 19:42:00
8656,18,4,2017-09-24 19:42:00
8855,18,4,2017-09-24 19:42:00
9328,18,4,2017-09-24 19:42:00
9357,18,4,2017-09-24 19:42:00
9518,18,4,2017-09-24 19:42:00
9523,18,4,2017-09-24 19:42:00
9587,18,4,2017-09-24 19:42:00
9758,18,4,2017-09-24 19:42:00
9843,18,4,2017-09-24 19:42:00
10016,18,4,2017-09-24 19:42:00
10055,18,4,2017-09-24 19:42:00
10161,18,4,2017-09-24 19:42:00
10511,18,4,2017-09-24 19:42:00
10807,18,4,2017-09-24 19:42:00
10929,18,4,2017-09-24 19:42:00
10933,18,4,2017-09-24 19:42:00
11131,18,4,2017-09-24 19:42:00
11150,18,4,2017-09-24 19:42:00
11448,18,4,2017-09-24 19:42:00
11565,18,4,2017-09-24 19:42:00
11590,18,4,2017-09-24 19:42:00
11614,18,4,2017-09-24 19:42:00
11829,18,4,2017-09-24 19:42:00
5143,18,4,2017-09-24 19:42:00
12295,18,4,2017-09-24 19:42:00
12327,18,4,2017-09-24 19:42:00
12483,18,4,2017-09-24 19:42:00
12484,18,4,2017-09-24 19:42:00
12557,18,4,2017-09-24 19:42:00
12605,18,4,2017-09-24 19:42:00
12760,18,4,2017-09-24 19:42:00
12765,18,4,2017-09-24 19:42:00
12805,18,4,2017-09-24 19:42:00
13164,18,4,2017-09-24 19:42:00
13522,18,4,2017-09-24 19:42:00
13553,18,4,2017-09-24 19:42:00
13642,18,4,2017-09-24 19:42:00
5144,18,4,2017-09-24 19:42:00
14599,18,4,2017-09-24 19:42:00
15035,18,4,2017-09-24 19:42:00
15136,18,4,2017-09-24 19:42:00
15411,18,4,2017-09-24 19:42:00
15393,18,4,2017-09-24 19:42:00
15528,18,4,2017-09-24 19:42:00
15977,18,4,2017-09-24 19:42:00
16009,18,4,2017-09-24 19:42:00
16193,18,4,2017-09-24 19:42:00
16722,18,4,2017-09-24 19:42:00
17424,18,4,2017-09-24 19:42:00
17697,18,4,2017-09-24 19:42:00
17757,18,4,2017-09-24 19:42:00
18001,18,4,2017-09-24 19:42:00
18046,18,4,2017-09-24 19:42:00
18238,18,4,2017-09-24 19:42:00
18253,18,4,2017-09-24 19:42:00
19225,18,4,2017-09-24 19:42:00
19293,18,4,2017-09-24 19:42:00
20338,18,4,2017-09-24 19:42:00
20384,18,4,2017-09-24 19:42:00
20588,18,4,2017-09-24 19:42:00
20719,18,4,2017-09-24 19:42:00
21093,18,4,2017-09-24 19:42:00
21443,18,4,2017-09-24 19:42:00
21502,18,4,2017-09-24 19:42:00
21537,18,4,2017-09-24 19:42:00
21538,18,4,2017-09-24 19:42:00
21545,18,4,2017-09-24 19:42:00
21786,18,4,2017-09-24 19:42:00
21974,18,4,2017-09-24 19:42:00
22057,18,4,2017-09-24 19:42:00
22284,18,4,2017-09-24 19:42:00
22731,18,4,2017-09-24 19:42:00
22737,18,4,2017-09-24 19:42:00
23528,18,4,2017-09-24 19:42:00
23664,18,4,2017-09-24 19:42:00
23668,18,4,2017-09-24 19:42:00
23913,18,4,2017-09-24 19:42:00
23967,18,4,2017-09-24 19:42:00
23997,18,4,2017-09-24 19:42:00
24405,18,4,2017-09-24 19:42:00
24416,18,4,2017-09-24 19:42:00
24728,18,4,2017-09-24 19:42:00
24964,18,4,2017-09-24 19:42:00
25282,18,4,2017-09-24 19:42:00
25384,18,4,2017-09-24 19:42:00
25738,18,4,2017-09-24 19:42:00
25175,34,6,2017-09-24 20:08:00
24342,48,5,2017-09-24 20:09:00
24342,8,5,2017-09-24 20:11:00
14756,15,1,2017-09-24 20:57:00
21868,47,7,2017-09-24 21:40:00
15137,25,0,2017-09-24 23:43:00
15137,13,11,2017-09-24 23:46:00
11914,48,5,2017-09-25 00:01:00
7391,12,7,2017-09-25 00:15:00
13066,18,4,2017-09-25 00:17:00
5265,13,11,2017-09-25 00:23:00
25165,5,11,2017-09-25 00:38:00
24318,48,5,2017-09-25 00:48:00
18135,48,5,2017-09-25 01:12:00
11973,26,7,2017-09-25 01:30:00
10978,46,4,2017-09-25 01:37:00
6947,32,4,2017-09-25 01:41:00
10978,20,5,2017-09-25 01:44:00
17083,2,0,2017-09-25 01:49:00
9195,32,4,2017-09-25 01:53:00
19077,17,5,2017-09-25 02:17:00
15182,32,4,2017-09-25 02:24:00
18277,35,11,2017-09-25 02:27:00
13151,18,4,2017-09-25 02:29:00
22448,17,5,2017-09-25 02:30:00
12306,2,0,2017-09-25 02:41:00
24068,4,5,2017-09-25 02:42:00
22452,31,6,2017-09-25 02:44:00
21804,17,5,2017-09-25 02:47:00
21804,26,7,2017-09-25 02:49:00
12306,5,11,2017-09-25 02:50:00
20971,46,4,2017-09-25 03:01:00
20971,46,4,2017-09-25 03:03:00
16519,0,8,2017-09-25 03:04:00
21804,3,5,2017-09-25 03:06:00
21804,46,4,2017-09-25 03:07:00
21804,47,7,2017-09-25 03:14:00
10748,18,4,2017-09-25 03:23:00
15097,5,11,2017-09-25 03:24:00
15097,38,4,2017-09-25 03:28:00
11195,9,4,2017-09-25 03:33:00
7976,14,7,2017-09-25 03:36:00
11195,38,4,2017-09-25 03:38:00
13925,25,0,2017-09-25 03:42:00
17330,46,4,2017-09-25 03:51:00
18338,2,0,2017-09-25 03:59:00
11762,18,4,2017-09-25 04:01:00
10300,5,11,2017-09-25 04:02:00
13831,22,0,2017-09-25 04:02:00
10300,2,0,2017-09-25 04:07:00
9687,18,4,2017-09-25 04:08:00
10300,19,6,2017-09-25 04:09:00
5965,0,8,2017-09-25 04:11:00
20915,12,7,2017-09-25 04:13:00
20915,48,5,2017-09-25 04:14:00
15182,6,7,2017-09-25 04:14:00
10300,31,6,2017-09-25 04:14:00
20915,4,5,2017-09-25 04:14:00
10300,22,0,2017-09-25 04:15:00
10300,11,11,2017-09-25 04:15:00
8488,15,1,2017-09-25 04:16:00
18074,2,0,2017-09-25 04:17:00
10300,37,0,2017-09-25 04:18:00
7566,48,5,2017-09-25 04:21:00
10521,48,5,2017-09-25 04:22:00
10521,12,7,2017-09-25 04:23:00
5343,23,10,2017-09-25 04:23:00
23064,13,11,2017-09-25 04:44:00
15116,14,7,2017-09-25 04:45:00
12548,15,1,2017-09-25 04:56:00
14878,0,8,2017-09-25 04:59:00
5664,48,5,2017-09-25 05:01:00
12913,43,2,2017-09-25 05:11:00
23691,44,0,2017-09-25 05:12:00
14604,20,5,2017-09-25 05:14:00
25121,25,0,2017-09-25 05:16:00
25121,19,6,2017-09-25 05:18:00
23691,39,10,2017-09-25 05:19:00
12597,7,3,2017-09-25 05:19:00
25223,4,5,2017-09-25 05:21:00
25121,31,6,2017-09-25 05:21:00
8859,0,8,2017-09-25 05:24:00
9517,22,0,2017-09-25 05:29:00
20332,36,1,2017-09-25 05:32:00
12482,7,3,2017-09-25 05:40:00
11322,7,3,2017-09-25 05:41:00
5121,13,11,2017-09-25 05:41:00
8314,23,10,2017-09-25 05:43:00
18455,31,6,2017-09-25 05:43:00
8526,42,1,2017-09-25 05:45:00
12293,17,5,2017-09-25 05:47:00
12639,48,5,2017-09-25 05:51:00
20100,18,4,2017-09-25 05:57:00
15053,15,1,2017-09-25 05:57:00
19555,13,11,2017-09-25 05:59:00
19555,49,1,2017-09-25 06:02:00
8653,2,0,2017-09-25 06:03:00
19555,19,6,2017-09-25 06:04:00
14123,47,7,2017-09-25 06:06:00
23543,6,7,2017-09-25 06:08:00
23691,23,10,2017-09-25 06:10:00
23691,13,11,2017-09-25 06:12:00
14762,20,5,2017-09-25 06:13:00
21288,19,6,2017-09-25 06:14:00
13389,19,6,2017-09-25 06:14:00
23224,18,4,2017-09-25 06:14:00
13389,48,5,2017-09-25 06:16:00
21499,19,6,2017-09-25 06:22:00
25449,15,1,2017-09-25 06:32:00
11511,5,11,2017-09-25 06:40:00
11298,41,3,2017-09-25 06:47:00
23760,29,0,2017-09-25 06:49:00
17994,40,8,2017-09-25 06:49:00
13460,18,4,2017-09-25 06:50:00
21511,11,11,2017-09-25 07:00:00
21511,25,0,2017-09-25 07:01:00
14555,1,4,2017-09-25 07:05:00
14555,22,0,2017-09-25 07:07:00
11586,48,5,2017-09-25 07:10:00
11586,6,7,2017-09-25 07:12:00
16519,3,5,2017-09-25 07:12:00
19930,48,5,2017-09-25 07:15:00
25510,41,3,2017-09-25 07:23:00
25510,4,5,2017-09-25 07:27:00
17553,16,8,2017-09-25 07:28:00
14277,46,4,2017-09-25 07:32:00
19956,15,1,2017-09-25 07:42:00
23842,43,2,2017-09-25 07:44:00
9985,23,10,2017-09-25 07:46:00
17344,48,5,2017-09-25 07:49:00
17344,6,7,2017-09-25 07:55:00
23842,30,2,2017-09-25 07:55:00
17344,5,11,2017-09-25 07:59:00
10571,23,10,2017-09-25 08:06:00
9589,48,5,2017-09-25 08:06:00
6450,2,0,2017-09-25 08:07:00
5131,48,5,2017-09-25 08:09:00
9556,46,4,2017-09-25 08:10:00
11154,33,4,2017-09-25 08:12:00
17344,5,11,2017-09-25 08:14:00
19997,18,4,2017-09-25 08:17:00
15162,18,4,2017-09-25 08:18:00
11154,33,4,2017-09-25 08:21:00
18455,19,6,2017-09-25 08:33:00
13884,13,11,2017-09-25 08:40:00
17837,15,1,2017-09-25 08:40:00
14648,22,0,2017-09-25 08:41:00
9912,2,0,2017-09-25 08:41:00
10263,25,0,2017-09-25 08:52:00
22099,47,7,2017-09-25 08:58:00
22099,17,5,2017-09-25 08:59:00
18634,23,10,2017-09-25 09:07:00
17344,40,8,2017-09-25 09:13:00
14555,25,0,2017-09-25 09:15:00
7552,32,4,2017-09-25 09:15:00
16390,18,4,2017-09-25 09:17:00
18832,19,6,2017-09-25 09:18:00
17344,20,5,2017-09-25 09:26:00
8629,48,5,2017-09-25 09:33:00
22326,18,4,2017-09-25 09:35:00
24385,48,5,2017-09-25 09:35:00
22388,3,5,2017-09-25 09:38:00
8043,25,0,2017-09-25 09:40:00
7562,18,4,2017-09-25 09:41:00
22388,15,1,2017-09-25 09:43:00
6487,5,11,2017-09-25 09:46:00
8043,39,10,2017-09-25 09:52:00
6180,48,5,2017-09-25 10:02:00
8883,48,5,2017-09-25 10:03:00
8043,11,11,2017-09-25 10:03:00
8043,37,0,2017-09-25 10:05:00
15344,35,11,2017-09-25 10:09:00
15839,4,5,2017-09-25 10:09:00
20767,5,11,2017-09-25 10:15:00
20767,12,7,2017-09-25 10:16:00
24118,15,1,2017-09-25 10:19:00
23706,33,4,2017-09-25 10:29:00
17843,48,5,2017-09-25 10:32:00
8724,17,5,2017-09-25 10:33:00
15027,19,6,2017-09-25 10:33:00
8724,6,7,2017-09-25 10:34:00
15027,33,4,2017-09-25 10:40:00
15027,49,1,2017-09-25 10:41:00
11154,33,4,2017-09-25 10:43:00
23579,48,5,2017-09-25 10:45:00
21590,49,1,2017-09-25 10:47:00
11651,2,0,2017-09-25 10:48:00
18020,37,0,2017-09-25 10:48:00
19813,38,4,2017-09-25 10:49:00
20317,48,5,2017-09-25 10:50:00
11651,15,1,2017-09-25 10:52:00
11154,34,6,2017-09-25 10:53:00
12024,18,4,2017-09-25 10:58:00
16754,48,5,2017-09-25 11:03:00
17344,6,7,2017-09-25 11:08:00
6572,48,5,2017-09-25 11:09:00
14679,2,0,2017-09-25 11:17:00
23918,22,0,2017-09-25 11:18:00
7108,38,4,2017-09-25 11:21:00
14756,5,11,2017-09-25 11:26:00
13187,10,9,2017-09-25 11:26:00
14679,2,0,2017-09-25 11:27:00
14145,15,1,2017-09-25 11:33:00
22889,41,3,2017-09-25 11:35:00
14145,2,0,2017-09-25 11:40:00
20467,49,1,2017-09-25 11:40:00
14145,46,4,2017-09-25 11:41:00
14145,9,4,2017-09-25 11:43:00
5552,37,0,2017-09-25 11:49:00
10169,0,8,2017-09-25 11:50:00
13075,18,4,2017-09-25 11:57:00
5552,22,0,2017-09-25 11:57:00
11067,49,1,2017-09-25 11:58:00
16799,48,5,2017-09-25 12:01:00
8844,18,4,2017-09-25 12:02:00
20467,44,0,2017-09-25 12:03:00
7819,4,5,2017-09-25 12:03:00
22791,21,5,2017-09-25 12:05:00
19455,5,11,2017-09-25 12:06:00
20467,32,4,2017-09-25 12:09:00
20467,14,7,2017-09-25 12:10:00
11407,48,5,2017-09-25 12:13:00
16659,6,7,2017-09-25 12:15:00
25165,48,5,2017-09-25 12:15:00
11515,4,5,2017-09-25 12:24:00
13039,48,5,2017-09-25 12:31:00
24318,17,5,2017-09-25 12:31:00
7819,0,8,2017-09-25 12:32:00
24318,4,5,2017-09-25 12:33:00
8040,15,1,2017-09-25 12:35:00
10017,45,6,2017-09-25 12:41:00
9604,49,1,2017-09-25 12:42:00
20965,40,8,2017-09-25 12:55:00
15116,47,7,2017-09-25 12:57:00
12556,2,0,2017-09-25 12:58:00
23136,16,8,2017-09-25 13:00:00
5900,15,1,2017-09-25 13:05:00
17843,48,5,2017-09-25 13:06:00
9517,8,5,2017-09-25 13:13:00
16165,12,7,2017-09-25 13:16:00
18273,48,5,2017-09-25 13:16:00
21422,9,4,2017-09-25 13:17:00
6068,19,6,2017-09-25 13:18:00
22388,3,5,2017-09-25 13:19:00
16165,48,5,2017-09-25 13:20:00
21422,12,7,2017-09-25 13:22:00
16165,47,7,2017-09-25 13:22:00
22388,12,7,2017-09-25 13:23:00
21420,48,5,2017-09-25 13:26:00
9601,6,7,2017-09-25 13:28:00
21636,32,4,2017-09-25 13:29:00
18020,29,0,2017-09-25 13:30:00
18020,25,0,2017-09-25 13:35:00
5191,31,6,2017-09-25 13:36:00
20595,25,0,2017-09-25 13:36:00
18020,19,6,2017-09-25 13:37:00
22045,17,5,2017-09-25 13:39:00
16167,28,4,2017-09-25 13:40:00
14591,49,1,2017-09-25 13:41:00
19954,18,4,2017-09-25 13:42:00
18364,48,5,2017-09-25 13:43:00
15176,48,5,2017-09-25 13:47:00
6227,48,5,2017-09-25 13:49:00
5256,15,1,2017-09-25 13:51:00
14166,21,5,2017-09-25 13:52:00
5256,2,0,2017-09-25 13:54:00
10483,19,6,2017-09-25 13:56:00
8638,22,0,2017-09-25 13:59:00
16007,34,6,2017-09-25 14:03:00
23769,48,5,2017-09-25 14:04:00
23769,47,7,2017-09-25 14:06:00
6227,48,5,2017-09-25 14:09:00
22999,4,5,2017-09-25 14:10:00
8950,2,0,2017-09-25 14:13:00
6068,11,11,2017-09-25 14:15:00
8579,38,4,2017-09-25 14:30:00
22999,8,5,2017-09-25 14:32:00
8579,2,0,2017-09-25 14:34:00
7324,48,5,2017-09-25 14:34:00
21373,17,5,2017-09-25 14:34:00
8579,32,4,2017-09-25 14:36:00
7324,3,5,2017-09-25 14:37:00
24257,46,4,2017-09-25 14:44:00
13932,15,1,2017-09-25 14:46:00
16042,15,1,2017-09-25 14:49:00
16042,33,4,2017-09-25 14:52:00
14421,46,4,2017-09-25 14:57:00
14421,48,5,2017-09-25 14:59:00
10007,4,5,2017-09-25 15:09:00
24735,13,11,2017-09-25 15:13:00
16042,2,0,2017-09-25 15:13:00
18304,48,5,2017-09-25 15:14:00
13971,4,5,2017-09-25 15:22:00
13971,48,5,2017-09-25 15:23:00
23579,15,1,2017-09-25 15:36:00
16505,29,0,2017-09-25 15:47:00
23579,17,5,2017-09-25 15:50:00
5539,48,5,2017-09-25 15:54:00
10697,48,5,2017-09-25 15:57:00
13971,38,4,2017-09-25 15:59:00
23569,47,7,2017-09-25 16:06:00
11506,48,5,2017-09-25 16:06:00
17485,10,9,2017-09-25 16:18:00
6393,15,1,2017-09-25 16:25:00
11366,11,11,2017-09-25 16:26:00
23965,48,5,2017-09-25 16:27:00
11366,13,11,2017-09-25 16:33:00
15485,23,10,2017-09-25 16:34:00
7116,9,4,2017-09-25 16:43:00
7300,12,7,2017-09-25 16:44:00
15314,1,4,2017-09-25 16:55:00
7013,49,1,2017-09-25 17:04:00
9384,14,7,2017-09-25 17:18:00
15715,43,2,2017-09-25 17:23:00
25669,48,5,2017-09-25 17:34:00
14425,36,1,2017-09-25 17:42:00
15238,26,7,2017-09-25 17:44:00
14425,33,4,2017-09-25 17:46:00
15622,12,7,2017-09-25 17:54:00
14655,48,5,2017-09-25 17:54:00
15622,4,5,2017-09-25 17:55:00
15622,47,7,2017-09-25 17:56:00
15622,48,5,2017-09-25 17:57:00
16663,21,5,2017-09-25 18:03:00
16629,48,5,2017-09-25 18:15:00
3,5,11,2017-09-25 18:36:00
18304,48,5,2017-09-25 19:00:00
24281,26,7,2017-09-25 19:13:00
5236,18,4,2017-09-25 19:35:00
5304,18,4,2017-09-25 19:35:00
6246,18,4,2017-09-25 19:35:00
6786,18,4,2017-09-25 19:35:00
6955,18,4,2017-09-25 19:35:00
7103,18,4,2017-09-25 19:35:00
7301,18,4,2017-09-25 19:35:00
7562,18,4,2017-09-25 19:35:00
7613,18,4,2017-09-25 19:35:00
7626,18,4,2017-09-25 19:35:00
8861,18,4,2017-09-25 19:35:00
8920,18,4,2017-09-25 19:35:00
8948,18,4,2017-09-25 19:35:00
8954,18,4,2017-09-25 19:35:00
9010,18,4,2017-09-25 19:35:00
9023,18,4,2017-09-25 19:35:00
9733,18,4,2017-09-25 19:35:00
9963,18,4,2017-09-25 19:35:00
10066,18,4,2017-09-25 19:35:00
10312,18,4,2017-09-25 19:35:00
10680,18,4,2017-09-25 19:35:00
10783,18,4,2017-09-25 19:35:00
10930,18,4,2017-09-25 19:35:00
11094,18,4,2017-09-25 19:35:00
11227,18,4,2017-09-25 19:35:00
12537,18,4,2017-09-25 19:35:00
13252,18,4,2017-09-25 19:35:00
13356,18,4,2017-09-25 19:35:00
13542,18,4,2017-09-25 19:35:00
13804,18,4,2017-09-25 19:35:00
13887,18,4,2017-09-25 19:35:00
14166,18,4,2017-09-25 19:35:00
14663,18,4,2017-09-25 19:35:00
15452,18,4,2017-09-25 19:35:00
15567,18,4,2017-09-25 19:35:00
16070,18,4,2017-09-25 19:35:00
16551,18,4,2017-09-25 19:35:00
17314,18,4,2017-09-25 19:35:00
17426,18,4,2017-09-25 19:35:00
17442,18,4,2017-09-25 19:35:00
17565,18,4,2017-09-25 19:35:00
17743,18,4,2017-09-25 19:35:00
17747,18,4,2017-09-25 19:35:00
17848,18,4,2017-09-25 19:35:00
18248,18,4,2017-09-25 19:35:00
18760,18,4,2017-09-25 19:35:00
18851,18,4,2017-09-25 19:35:00
18930,18,4,2017-09-25 19:35:00
18994,18,4,2017-09-25 19:35:00
18999,18,4,2017-09-25 19:35:00
19021,18,4,2017-09-25 19:35:00
19050,18,4,2017-09-25 19:35:00
19170,18,4,2017-09-25 19:35:00
19184,18,4,2017-09-25 19:35:00
19244,18,4,2017-09-25 19:35:00
19341,18,4,2017-09-25 19:35:00
20419,18,4,2017-09-25 19:35:00
20803,18,4,2017-09-25 19:35:00
20832,18,4,2017-09-25 19:35:00
21157,18,4,2017-09-25 19:35:00
21458,18,4,2017-09-25 19:35:00
21527,18,4,2017-09-25 19:35:00
21825,18,4,2017-09-25 19:35:00
22247,18,4,2017-09-25 19:35:00
22305,18,4,2017-09-25 19:35:00
22326,18,4,2017-09-25 19:35:00
22781,18,4,2017-09-25 19:35:00
22880,18,4,2017-09-25 19:35:00
23173,18,4,2017-09-25 19:35:00
23233,18,4,2017-09-25 19:35:00
23359,18,4,2017-09-25 19:35:00
23376,18,4,2017-09-25 19:35:00
23894,18,4,2017-09-25 19:35:00
23897,18,4,2017-09-25 19:35:00
24435,18,4,2017-09-25 19:35:00
25036,18,4,2017-09-25 19:35:00
25353,18,4,2017-09-25 19:35:00
25668,18,4,2017-09-25 19:35:00
18304,27,7,2017-09-25 19:44:00
24913,31,6,2017-09-25 19:48:00
18311,2,0,2017-09-25 20:36:00
17724,43,2,2017-09-25 21:22:00
20951,48,5,2017-09-25 21:31:00
9982,48,5,2017-09-25 21:31:00
20951,49,1,2017-09-25 21:32:00
16235,47,7,2017-09-25 21:50:00
16235,48,5,2017-09-25 21:53:00
11350,20,5,2017-09-25 21:57:00
11350,26,7,2017-09-25 21:58:00
16235,47,7,2017-09-25 22:00:00
11350,47,7,2017-09-25 22:01:00
16222,39,10,2017-09-25 22:06:00
21221,15,1,2017-09-25 23:22:00
20710,7,3,2017-09-25 23:58:00
20710,41,3,2017-09-26 00:00:00
22448,40,8,2017-09-26 01:14:00
17185,15,1,2017-09-26 01:39:00
11858,48,5,2017-09-26 01:41:00
11858,47,7,2017-09-26 01:43:00
16955,48,5,2017-09-26 01:54:00
25328,48,5,2017-09-26 02:10:00
23118,14,7,2017-09-26 02:12:00
8349,7,3,2017-09-26 02:14:00
23118,6,7,2017-09-26 02:15:00
